timestamp,policy,test_steps,seed,beta,alpha,travel_time,throughput,queue,delay_ratio_apx,rewards,decisions,ugat_agreement_rate,cmp_ugat_score_mse,cmp_ugat_normalized_score_mse,mean_selected_phase_pressure,mean_upstream_speed_ratio,mean_downstream_speed_ratio,adapter_decisions,adapter_uncertain_decisions,adapter_overrides,adapter_downstream_vetoes
2026-08-16T12:35:45,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:38:46,cmp_frap,9000,4444,0.6,0.6,1021.7936434822662,2171.0,8.292888641357422,0.14779910445213318,-66.68115234375,899.0,0.44516129032258067,3483632.2693161876,0.39125028607073975,15.498720516252837,0.0395166710953468,0.06558518793124062,4500,1,1,0
2026-08-16T12:41:52,cmp_frap,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,0,0,0
2026-08-16T12:47:51,cmp_legacy_adapter,9000,4444,0.6,0.6,1821.5274067250116,2099.0,22.1646671295166,0.31602251529693604,-175.90306091308594,899.0,0.4402669632925472,1949310.8270949114,0.38121954979866046,22.255989903508087,0.03772762707818547,0.06151719198799127,4500,800,649,0
2026-08-16T12:48:29,cmp_legacy_adapter,9000,4444,0.6,0.6,1008.7885766927683,2171.0,8.200666427612305,0.1450585126876831,-65.94915771484375,899.0,0.44338153503893213,3482102.254722424,0.3936493706315532,15.239396928396735,0.039296800930957075,0.0646559088687692,4500,2632,4,0
2026-08-16T12:51:36,cmp_legacy_adapter,9000,4444,0.6,0.6,1008.7885766927683,2171.0,8.200666427612305,0.1450585126876831,-65.94915771484375,899.0,0.44338153503893213,3482102.254722424,0.3936493706315532,15.239396928396735,0.039296800930957075,0.0646559088687692,4500,2632,4,0
2026-08-16T13:01:36,cmp_legacy_adapter,100,4444,0.6,0.6,37.81042654028436,97.0,5.119999885559082,0.22709177434444427,-35.52000045776367,9.0,0.5777777777777777,4528027.572265625,0.16508566393620439,30.849507207671802,0.23651986506041225,0.2211649573433002,50,7,0,0
2026-08-16T13:04:50,cmp_legacy_adapter,9000,4444,0.6,0.6,1008.7885766927683,2171.0,8.200666427612305,0.1450585126876831,-65.94915771484375,899.0,0.44338153503893213,3482102.254722424,0.3936493706315532,15.239396928396735,0.039296800930957075,0.0646559088687692,4500,2632,4,0
2026-08-16T13:10:06,cmp_legacy_adapter,9000,4444,0.6,0.6,1008.7885766927683,2171.0,8.200666427612305,0.1450585126876831,-65.94915771484375,899.0,0.44338153503893213,3482102.254722424,0.3936493706315532,15.239396928396735,0.039296800930957075,0.0646559088687692,4500,2632,4,0
2026-08-16T13:11:27,cmp_legacy_adapter,9000,4444,0.6,0.6,1019.0248733302626,2171.0,8.264222145080566,0.14652371406555176,-66.45194244384766,899.0,0.44493882091212467,3494956.0326472507,0.3908270186392406,15.522972997383226,0.03924282415985332,0.06528568055682557,4500,2627,0,0
